Date		MSFT		AAPL		GOOGL
7/19/2005	21.27479157	5.842623624	154.95
7/20/2005	21.29918927	5.902145606	156
7/21/2005	21.50250341	5.856151347	156.97
7/22/2005	20.88442842	5.952198181	151.2
7/25/2005	20.89256099	5.926495507	147.925
7/26/2005	20.77057251	5.902145606	148.045
7/27/2005	20.91695869	5.950845409	148.465
7/28/2005	20.94135638	5.925142735	146.75
7/29/2005	20.82750047	5.769573919	143.88
8/1/2005	21.07961	5.783101642	145.805
8/2/2005	21.80340834	5.842623624	149.595
8/3/2005	22.16124122	5.846681941	148.65
8/4/2005	22.21816918	5.777690553	148.865
8/5/2005	22.57600207	5.815568178	146.175
8/8/2005	22.06365043	5.769573919	145.625
8/9/2005	22.24256688	5.92784828	145.785
8/10/2005	21.91726425	5.868326298	142.84
8/11/2005	22.17750635	5.952198181	142.025
8/12/2005	21.99858991	6.236280367	144.86
8/15/2005	22.12871096	6.450018393	142
8/16/2005	21.81060564	6.256571952	142.825
8/17/2005	21.98189312	6.37832146	142.55
8/18/2005	21.87585801	6.263335814	139.995
8/19/2005	21.79429255	6.199755515	140
8/22/2005	21.94926693	6.205166604	137.005
8/23/2005	21.91664075	6.187580564	139.79
8/24/2005	21.86770147	6.191638881	141.285
8/25/2005	22.04714549	6.230869278	141.295
8/26/2005	21.99820621	6.187580564	141.79
8/29/2005	22.14502405	6.201108287	144.225
8/30/2005	22.16949369	6.299860666	143.635
8/31/2005	22.33262462	6.34314938	143
9/1/2005	22.18580679	6.257924724	143.125
9/2/2005	22.03898895	6.252513635	144.225
9/6/2005	22.02267585	6.601528892	143.555
9/7/2005	21.90032765	6.585295624	147.435
9/8/2005	21.70457054	6.734100579	147.695
9/9/2005	21.6801009	6.941074743	149.545
9/12/2005	21.70457054	6.953249694	154.87
9/13/2005	21.59853543	6.874788899	155.84
9/14/2005	21.45987414	6.71110345	151.5
9/15/2005	21.42724795	6.74627553	151.31
9/16/2005	21.26411702	6.92754702	150.1
9/19/2005	21.20702119	7.120993461	151.895
9/20/2005	21.07651645	7.195395938	153.955
9/21/2005	20.79103732	7.049296528	155.95
9/22/2005	20.66868912	7.020888309	155.685
9/23/2005	20.61159329	7.19674871	157.68
9/26/2005	20.61159329	7.283326138	157.14
9/27/2005	20.66868912	7.229215246	156.97
9/28/2005	20.93785515	6.90996098	153
9/29/2005	21.15808191	7.080410291	154.81
9/30/2005	20.98679443	7.252212375	158.23
10/3/2005	20.79919386	7.364492477	159.34
10/4/2005	20.37505344	7.271151187	155.5
